,level_0,timestamp,device,metric,value,Consumption by hour
637,0,2023-10-25 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1848.0,0.0
638,0,2023-10-25 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1852.0,4.0
639,0,2023-10-25 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1855.0,3.0
640,0,2023-10-25 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1856.0,1.0
641,0,2023-10-25 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1868.0,12.0
642,0,2023-10-25 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1875.0,7.0
643,0,2023-10-25 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1888.0,13.0
644,0,2023-10-25 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1894.0,6.0
645,0,2023-10-25 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1897.0,3.0
646,0,2023-10-25 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1911.0,14.0
647,0,2023-10-25 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1920.0,9.0
648,0,2023-10-25 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1925.0,5.0
649,0,2023-10-25 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1933.0,8.0
650,0,2023-10-25 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1934.0,1.0
651,0,2023-10-25 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1934.0,0.0
652,0,2023-10-25 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1935.0,1.0
653,0,2023-10-25 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1935.0,0.0
654,0,2023-10-25 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1935.0,0.0
655,0,2023-10-26 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1936.0,1.0
656,0,2023-10-26 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1936.0,0.0
657,0,2023-10-26 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1937.0,1.0
658,0,2023-10-26 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1937.0,0.0
659,0,2023-10-26 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1937.0,0.0
660,0,2023-10-26 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1938.0,1.0
661,0,2023-10-26 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1939.0,1.0
662,0,2023-10-26 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1940.0,1.0
663,0,2023-10-26 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1942.0,2.0
664,0,2023-10-26 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1944.0,2.0
665,0,2023-10-26 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1956.0,12.0
666,0,2023-10-26 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1966.0,10.0
667,0,2023-10-26 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1969.0,3.0
668,0,2023-10-26 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1975.0,6.0
669,0,2023-10-26 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1978.0,3.0
670,0,2023-10-26 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,1991.0,13.0
671,0,2023-10-26 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2002.0,11.0
672,0,2023-10-26 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2010.0,8.0
673,0,2023-10-26 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,5.0
674,0,2023-10-26 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
675,0,2023-10-26 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
676,0,2023-10-26 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
677,0,2023-10-26 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
678,0,2023-10-26 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
679,0,2023-10-27 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
680,0,2023-10-27 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
681,0,2023-10-27 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
682,0,2023-10-27 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
683,0,2023-10-27 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
684,0,2023-10-27 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2015.0,0.0
685,0,2023-10-27 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2021.0,6.0
686,0,2023-10-27 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2024.0,3.0
687,0,2023-10-27 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2027.0,3.0
688,0,2023-10-27 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2032.0,5.0
689,0,2023-10-27 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2042.0,10.0
690,0,2023-10-27 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2055.0,13.0
691,0,2023-10-27 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2064.0,9.0
692,0,2023-10-27 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2071.0,7.0
693,0,2023-10-27 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2077.0,6.0
694,0,2023-10-27 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2086.0,9.0
695,0,2023-10-27 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2096.0,10.0
696,0,2023-10-27 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2103.0,7.0
697,0,2023-10-27 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2109.0,6.0
698,0,2023-10-27 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2111.0,2.0
699,0,2023-10-27 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2112.0,1.0
700,0,2023-10-27 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2112.0,0.0
701,0,2023-10-27 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2112.0,0.0
702,0,2023-10-27 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2112.0,0.0
703,0,2023-10-28 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2113.0,1.0
704,0,2023-10-28 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2113.0,0.0
705,0,2023-10-28 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2114.0,1.0
706,0,2023-10-28 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2114.0,0.0
707,0,2023-10-28 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2114.0,0.0
708,0,2023-10-28 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2115.0,1.0
709,0,2023-10-28 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2115.0,0.0
710,0,2023-10-28 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2115.0,0.0
711,0,2023-10-28 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2116.0,1.0
712,0,2023-10-28 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2117.0,1.0
713,0,2023-10-28 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2118.0,1.0
714,0,2023-10-28 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2119.0,1.0
715,0,2023-10-28 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2120.0,1.0
716,0,2023-10-28 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2120.0,0.0
717,0,2023-10-28 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2121.0,1.0
718,0,2023-10-28 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2121.0,0.0
719,0,2023-10-28 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2122.0,1.0
720,0,2023-10-28 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2122.0,0.0
721,0,2023-10-28 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,1.0
722,0,2023-10-28 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
723,0,2023-10-28 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
724,0,2023-10-28 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
725,0,2023-10-28 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
726,0,2023-10-28 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
727,0,2023-10-29 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
728,0,2023-10-29 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
729,0,2023-10-29 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
730,0,2023-10-29 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
731,0,2023-10-29 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
732,0,2023-10-29 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2123.0,0.0
733,0,2023-10-29 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2124.0,1.0
734,0,2023-10-29 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2124.0,0.0
735,0,2023-10-29 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2125.0,1.0
736,0,2023-10-29 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2125.0,0.0
737,0,2023-10-29 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2125.0,0.0
738,0,2023-10-29 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2126.0,1.0
739,0,2023-10-29 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2126.0,0.0
740,0,2023-10-29 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2127.0,1.0
741,0,2023-10-29 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2127.0,0.0
742,0,2023-10-29 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2128.0,1.0
743,0,2023-10-29 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2128.0,0.0
744,0,2023-10-29 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2129.0,1.0
745,0,2023-10-29 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2130.0,1.0
746,0,2023-10-29 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2130.0,0.0
747,0,2023-10-29 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2131.0,1.0
748,0,2023-10-29 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2132.0,1.0
749,0,2023-10-29 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2132.0,0.0
750,0,2023-10-29 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2132.0,0.0
751,0,2023-10-30 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2134.0,2.0
752,0,2023-10-30 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2134.0,0.0
753,0,2023-10-30 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2134.0,0.0
754,0,2023-10-30 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2135.0,1.0
755,0,2023-10-30 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2135.0,0.0
756,0,2023-10-30 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2136.0,1.0
757,0,2023-10-30 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2137.0,1.0
758,0,2023-10-30 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2139.0,2.0
759,0,2023-10-30 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2141.0,2.0
760,0,2023-10-30 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2147.0,6.0
761,0,2023-10-30 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2157.0,10.0
762,0,2023-10-30 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2163.0,6.0
763,0,2023-10-30 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2170.0,7.0
764,0,2023-10-30 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2174.0,4.0
765,0,2023-10-30 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2181.0,7.0
766,0,2023-10-30 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2192.0,11.0
767,0,2023-10-30 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2201.0,9.0
768,0,2023-10-30 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2211.0,10.0
769,0,2023-10-30 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2219.0,8.0
770,0,2023-10-30 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,1.0
771,0,2023-10-30 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
772,0,2023-10-30 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
773,0,2023-10-30 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
774,0,2023-10-30 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
775,0,2023-10-31 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
776,0,2023-10-31 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
777,0,2023-10-31 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
778,0,2023-10-31 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
779,0,2023-10-31 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
780,0,2023-10-31 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
781,0,2023-10-31 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2220.0,0.0
782,0,2023-10-31 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2223.0,3.0
783,0,2023-10-31 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2227.0,4.0
784,0,2023-10-31 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2231.0,4.0
785,0,2023-10-31 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2255.0,24.0
786,0,2023-10-31 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2263.0,8.0
787,0,2023-10-31 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2271.0,8.0
788,0,2023-10-31 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2279.0,8.0
789,0,2023-10-31 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2285.0,6.0
790,0,2023-10-31 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2297.0,12.0
791,0,2023-10-31 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2308.0,11.0
792,0,2023-10-31 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2316.0,8.0
793,0,2023-10-31 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2322.0,6.0
794,0,2023-10-31 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2324.0,2.0
795,0,2023-10-31 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2324.0,0.0
796,0,2023-10-31 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2325.0,1.0
797,0,2023-10-31 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2325.0,0.0
798,0,2023-10-31 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2325.0,0.0
799,0,2023-11-01 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2327.0,2.0
800,0,2023-11-01 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2327.0,0.0
801,0,2023-11-01 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2328.0,1.0
802,0,2023-11-01 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2328.0,0.0
803,0,2023-11-01 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2328.0,0.0
804,0,2023-11-01 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2330.0,2.0
805,0,2023-11-01 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2332.0,2.0
806,0,2023-11-01 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2339.0,7.0
807,0,2023-11-01 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2341.0,2.0
808,0,2023-11-01 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2346.0,5.0
809,0,2023-11-01 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2362.0,16.0
810,0,2023-11-01 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2372.0,10.0
811,0,2023-11-01 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2377.0,5.0
812,0,2023-11-01 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2382.0,5.0
813,0,2023-11-01 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2389.0,7.0
814,0,2023-11-01 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2395.0,6.0
815,0,2023-11-01 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2406.0,11.0
816,0,2023-11-01 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2420.0,14.0
817,0,2023-11-01 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,4.0
818,0,2023-11-01 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
819,0,2023-11-01 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
820,0,2023-11-01 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
821,0,2023-11-01 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
822,0,2023-11-01 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
823,0,2023-11-02 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
824,0,2023-11-02 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
825,0,2023-11-02 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
826,0,2023-11-02 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
827,0,2023-11-02 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
828,0,2023-11-02 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2424.0,0.0
829,0,2023-11-02 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2425.0,1.0
830,0,2023-11-02 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2426.0,1.0
831,0,2023-11-02 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2426.0,0.0
832,0,2023-11-02 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2427.0,1.0
833,0,2023-11-02 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2428.0,1.0
834,0,2023-11-02 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2428.0,0.0
835,0,2023-11-02 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2430.0,2.0
836,0,2023-11-02 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2430.0,0.0
837,0,2023-11-02 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2432.0,2.0
838,0,2023-11-02 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2432.0,0.0
839,0,2023-11-02 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2433.0,1.0
840,0,2023-11-02 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2435.0,2.0
841,0,2023-11-02 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2436.0,1.0
842,0,2023-11-02 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2437.0,1.0
843,0,2023-11-02 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2437.0,0.0
844,0,2023-11-02 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2438.0,1.0
845,0,2023-11-02 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2438.0,0.0
846,0,2023-11-02 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2438.0,0.0
847,0,2023-11-03 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2439.0,1.0
848,0,2023-11-03 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2439.0,0.0
849,0,2023-11-03 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2439.0,0.0
850,0,2023-11-03 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2440.0,1.0
851,0,2023-11-03 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2440.0,0.0
852,0,2023-11-03 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2441.0,1.0
853,0,2023-11-03 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2441.0,0.0
854,0,2023-11-03 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2441.0,0.0
855,0,2023-11-03 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2443.0,2.0
856,0,2023-11-03 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2444.0,1.0
857,0,2023-11-03 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2463.0,19.0
858,0,2023-11-03 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2470.0,7.0
859,0,2023-11-03 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2473.0,3.0
860,0,2023-11-03 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2483.0,10.0
861,0,2023-11-03 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2493.0,10.0
862,0,2023-11-03 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2498.0,5.0
863,0,2023-11-03 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2502.0,4.0
864,0,2023-11-03 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2508.0,6.0
865,0,2023-11-03 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,2.0
866,0,2023-11-03 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
867,0,2023-11-03 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
868,0,2023-11-03 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
869,0,2023-11-03 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
870,0,2023-11-03 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
871,0,2023-11-04 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
872,0,2023-11-04 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
873,0,2023-11-04 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
874,0,2023-11-04 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
875,0,2023-11-04 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
876,0,2023-11-04 05:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
877,0,2023-11-04 06:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
878,0,2023-11-04 07:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
879,0,2023-11-04 08:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
880,0,2023-11-04 09:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
881,0,2023-11-04 10:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
882,0,2023-11-04 11:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
883,0,2023-11-04 12:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
884,0,2023-11-04 13:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
885,0,2023-11-04 14:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
886,0,2023-11-04 15:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
887,0,2023-11-04 16:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
888,0,2023-11-04 17:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
889,0,2023-11-04 18:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2510.0,0.0
890,0,2023-11-04 19:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2511.0,1.0
891,0,2023-11-04 20:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2511.0,0.0
892,0,2023-11-04 21:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2512.0,1.0
893,0,2023-11-04 22:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2512.0,0.0
894,0,2023-11-04 23:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2513.0,1.0
895,0,2023-11-05 00:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2513.0,0.0
896,0,2023-11-05 01:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2513.0,0.0
897,0,2023-11-05 02:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2514.0,1.0
898,0,2023-11-05 03:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2514.0,0.0
899,0,2023-11-05 04:00:00-03:00,SENSFLW-0600-VERACRUZ,/Entered,2514.0,0.0
